ID,Author
1232,Dandi Daley Mackall
1233,Danelle Harmon
1234,DANIEL CLOWES
1235,Daniel Defoe
1236,Daniel Easterman
1237,Daniel Glattauer
1238,Daniel Goleman
1239,Daniel Hecht
1240,Daniel Hood
1241,Daniel Jones
1242,DANIEL KEYES
1243,Daniel Keyes
1244,Daniel Klein
1245,Daniel Pennac
1246,Daniel Quinn
1247,DANIEL QUINN
1248,Daniel Robinson
1249,Daniel Silva
1250,Daniel W. Patterson
1251,Daniel Wallace
1252,Daniel Yergin
1253,Daniele Del Giudice
1254,Danielle Steel
1255,DANIELLE STEEL
1256,DANN Colin
1257,Dante Alighieri
1258,Danzy Senna
1259,Daphne Du Maurier
1260,Daphne Rose Kingma
1261,Darby Conley
1262,Darcey Steinke
1263,Darin Strauss
1264,Darlene Graham
1265,Darlene Scalera
1266,Darrell Scott
1267,DASHIELL HAMMETT
1268,Dashiell Hammett
1269,Dav Pilkey
1270,Dava Sobel
1271,Dave Allan
1272,Dave Barry
1273,Dave Dewitt
1274,Dave Duncan
1275,Dave Eggers
1276,Dave Galanter
1277,Dave Marinaccio
1278,Dave Pelzer
1279,David Adams Richards
1280,David Allen Hulse
1281,David Almond
1282,DAVID ALMOND
1283,David Anson Russo
1284,David Attenborough
1285,David Baldacci
1286,DAVID BENNET
1287,David Bergantino
1288,DAVID BISCHOFF
1289,David Brin
1290,David Budbill
1291,David Buerge
1292,David Calder
1293,David Chase
1294,David Chong
1295,David Clement-Davies
1296,David Congalton
1297,David Cordingly
1298,David Crombie
1299,David D. Burns
1300,David Dalton
1301,David Day
1302,David Delman
1303,David Drake
1304,David E Fear
1305,DAVID EDDINGS
1306,David Eddings
1307,David Feldman
1308,David Ferry
1309,David Finn
1310,David Fontana
1311,David Foster Wallace
1312,David Freemantle
1313,DAVID FRUM
1314,David G. Hartwell
1315,David Gardner
1316,David Gates
1317,David Gemmell
1318,David Gottlieb
1319,David Guterson
1320,David H. Lowenherz
1321,David Hagberg
1322,David Hajdu
1323,DAVID HALBERSTAM
1324,David Halberstam
1325,David Hopkins
1326,David Hussey
1327,David Icke
1328,David Iglehart
1329,David Ignatius
1330,David J Tacey
1331,David J. Pelzer
1332,David Jenkins
1333,David L. Lindsey
1334,David Leavitt
1335,David Lehman
1336,David Lewis
1337,DAVID LISS
1338,David Lodge
1339,David Lozell Martin
1340,David M. Buss
1341,David M. Friedman
1342,David M. Gitlitz
1343,David Macaulay
1344,David McCullough
1345,David Milstead
1346,DAVID MITCHELL
1347,David Mondey
1348,David Morrell
1349,David Nevin
1350,David Norbrook
1351,David Petersen
1352,David Poyer
1353,David Quammen
1354,David R. George III
1355,David Richards
1356,David Rosenfelt
1357,DAVID SCHICKLER
1358,David Sedaris
1359,David Spencer
1360,David Steinman
1361,David Stick
1362,David Storey
1363,David Suzuki
1364,David Thompson
1365,David Weber
1366,David Whyte
1367,David William Ross
1368,David Wiltse
1369,Dawn Chipman
1370,Dawn Miller
1371,Dawn Walter
1372,Dawna Walter
1373,de France Marie
1374,Dean Devlin
1375,Dean Hughes
1376,Dean Koontz
1377,DEAN KOONTZ
1378,Dean Marney
1379,Dean R. Koontz
1380,Dean Wesley Smith
1381,DEANNE STILLMAN
2885,JoÃ£o Aguiar
2886,Joan Agut
2887,Joan Aiken
2888,Joan Anderson
2889,Joan Brady
2890,Joan Cleveland
2891,Joan D. Vinge
2892,Joan Dahr Lambert
2893,Joan Didion
2894,Joan Hess
2895,Joan Hohl
2896,Joan Jacobs Brumberg
2897,Joan Johnston
2898,Joan Lowery Nixon
2899,Joan M. Hummel
2900,Joan Mathews Larson
2901,Joan Smith
2902,Joan Wolf
2903,Joan, Ph.D. Borysenko
2904,Jo-Ann Mapson
2905,JoAnn Ross
2906,Joanna Carl
2907,Joanna Elm
2908,Joanna Richardson
2909,Joanna Stratton
2910,Joanna Trollope
2911,Joanna Wayne
2912,Joanna Weaver
2913,Joanne Fluke
2914,Joanne Harris
2915,Joanne McCloskey, Ph.D. Dochterman
2916,Joanne Pence
2917,Joanne Rock
2918,Joanne Ryder
2919,JODI COMPTON
2920,Jodi Picoult
2921,Jody Lynn Nye
2922,Jody Seay
2923,Jody Shields
2924,Joe Buff
2925,Joe Coomer
2926,Joe Haldeman
2927,Joe Hutsko
2928,Joe Keenan
2929,Joe Kraynak
2930,Joe Marcus
2931,Joe McGinniss
2932,Joe Orton
2933,Joe Queenan
2934,Joe R. Lansdale
2935,Joe Stahlkuppe
2936,Joe Weber
2937,JOE WEISBERG
2938,Joel �Spring
2939,Joel Brouwer
2940,Joelle Fraser
2941,Joey Light
2942,Johann Wolfgang Von Goethe
2943,Johann Wyss
2944,Johanna Kingsley
2945,Johanna Spyri
2946,Johanna Spyri
2947,Johanna Spyri
2948,JOHANNA SPYRI
2949,John A. Keel
2950,John Allen Paulos
2951,John Andrew Storey
2952,John Applegate
2953,John Ayto
2954,John B., Jr. Cobb
2955,John Barnes
2956,John Bayley
2957,John Beasant
2958,John Beer
2959,John Bellairs
2960,John Berendt
2961,John Borneman
2962,John Boswell
2963,John Brady
2964,John Buxton Hilton
2965,John Campbell
2966,John Case
2967,John Champlin Gardner
2968,John Colapinto
2969,John Connolly
2970,John Cunliffe
2971,John D. Fitzgerald
2972,John D. MacDonald
2973,John Dalton
2974,John Darnton
2975,John De Graaf
2976,John Dechancie
2977,John Del Cecchio
2978,John Derbyshire
2979,John Douglas
2980,John Dufresne
2981,John Dunning
2982,John E. Douglas
2983,John E. Gardner
2984,John E. Sarno
2985,John Edward
2986,John Eldredge
2987,John F. Love
2988,John F. McGrady
2989,JOHN FITZGERALD
2990,John Forbes
2991,John Fowles
2992,John Fuller
2993,John G Kemeny
2994,John G. Neihardt
2995,John Galsworthy
2996,John Gordon
2997,John Gove
2998,John Gray
2999,John Gribbin
3000,John Griesemer
3001,John Grisham
3002,JOHN GRISHAM
3003,John Gunther
3004,John H. Davis
3005,John Harvey
3006,John Harvey Jones
3007,John Hawkes
3008,John Hersey
3009,John Howard Griffin
3010,John Howlett
3011,John Irving
3012,JOHN IRVING
3013,John J. Nance
3014,John Jakes
3015,JOHN JAKES
3016,John Katzenbach
3017,John Keegan
3018,John Kennedy Toole
3019,John Kern
3020,John Knowles
3021,John Lanchester
3022,John Lantigua
3023,John Lawrence
3024,John Lawton
3025,John Le Breton
3026,John Le CarrÃ©
3027,JOHN LE CARRE
3028,John le Carre
3029,John Lescroart
3030,John L'Heureux
3031,John Long
3032,John Lukacs
3033,John Luther Novak
3034,John Lutz
3035,John M. Gottman
3036,John M. Lannon
3037,John Maddox
3038,JOHN MARSDEN
3039,John Mccollister
3040,John McEnroe
3041,John McGahern
3042,John McMurry
3043,John McPhee
3044,John Miller
3045,John Milne
3046,John Milton
3047,John Mordock
3048,John Mortimer
3049,John Myers Myers
3050,John N. Walker
3051,John Nichols
3052,John Nichols CDR. USN (Ret.)
3053,John O'Donohue
3054,John O'Hara
3055,John Okada
3056,John Pascal
3057,John Paul Allen
3058,John Peterman
3059,John Peterson
3060,John Polkinghorne
3061,John R. Erickson
3062,John R. Holt
3063,John R. Lee
3064,John R. Levine
3065,John R. Miller
3066,John R. Riggs
3067,John Robbins
3068,John S. Burnett
3069,John S. Littell
3070,John S. Schuchman
3071,John Sandford
3072,JOHN SAUL
3073,John Saul
3074,John Seabrook
3075,John Searles
3076,John Sparks
3077,John Steinbeck
3078,JOHN STEVENS
3079,John Straley
3080,John T. Lescroart
3081,John T. Walbaum
3082,John Train
3083,John Treadwell Nichols
3084,John Updike
3085,John Varley
3086,John Vornholt
3087,John Waller
3088,JOHN WHITMAN
3089,John Whitman
3090,John Wyndham
3091,John, Ph.D. Gray
3092,John. Blofeld
3093,Johnny Cash
3094,Johnny Molloy
3095,Jolan Chang
3096,Jon Franklin
3097,Jon Hassler
3098,JON KRAKAUER
3099,Jon Krakauer
3100,Jon Scieszka
3101,Jon Winokur
3102,Jonathan Ames
3103,Jonathan Barry
3104,Jonathan D. Spence
3105,Jonathan Dee
3106,Jonathan Franzen
3107,Jonathan Gash
3108,JONATHAN HARR
3109,Jonathan Kellerman
3110,Jonathan Kozol
3111,JONATHAN LETHEM
3112,Jonathan Miller
3113,Jonathan Pearce
3114,Jonathan Rabb
3115,Jonathan Safran Foer
3116,Jonathan Snow
3117,Jonathan Swift
3118,Jonathan Tropper
3119,Jonathon Havard
3120,Joni Eareckson Tada
3121,Jordan B. B.
3122,Jordan K. Weisman
3123,Jordi Font i AgustÃ­
3124,Jorge Amado
3125,Jorge Bucay
3126,Jorge Luis Borges
3127,JosÃ© JaÃ©n
3128,JosÃ© MarÃ­a Merino
3129,JosÃ© Saramago
3130,Jose Luis Olaizola
3131,Jose Luis Sampedro
3132,Jose Ortega Y Gaset
3133,Jose Saramago
3134,Jose Vasconcelos
3135,Josep Maria EspinÃ s
3136,Josep Roca
3137,Joseph A. Citro
3138,Joseph Bedier
3139,Joseph Campbell
3140,Joseph Conrad
3141,JOSEPH CONRAD
3142,Joseph F Girzone
3143,Joseph Finder
3144,Joseph Flynn
3145,Joseph Francis Fletcher
3146,Joseph Girzone
3147,JOSEPH GIRZONE
3148,Joseph Heller
3149,Joseph Kanon
3150,Joseph Layden
3151,Joseph Lederer
3152,Joseph M. Williams
3153,Joseph MacAnthony
3154,Joseph Maynard Eastman
3155,Joseph O'Connor
3156,Joseph Olshan
3157,Joseph Sheridan Le Fanu
3158,Joseph Vargo
3159,JOSEPH WAMBAUGH
3160,Joseph Wambaugh
3161,Joseph Warren Yoder
3162,Josephine Carlton
3163,Josephine Carr
3164,Josephine Cox
3165,Josephine Evetts-Secker
3166,Josephine Fairley
3167,Josephine Tey
3168,Josh Koppel
3169,Joshua Levine
3170,Joshua Piven
3171,Josie Litton
3172,Josie Lloyd
3173,Joss Whedon
3174,Jostein Gaarder
3175,Joy Adamson
3176,Joy Fielding
3177,Joy Kogawa
3178,Joy Overbeck
3179,Joy Williams
3180,Joyce Brothers
3181,Joyce Carol Oates
3182,Joyce M. Roche
3183,Joyce Meyer
3184,Joyce Milton
3185,Joyce Pope
3186,Joyce Reardon
3187,Joyce Wilson
3188,Jr. Harry H. Harrison
3189,Jr. Walter M. Miller
3190,Juan Goytisolo
3191,Juan Ramon Jimenez
3192,Juan Villoro
3193,Jude Deveraux
3194,Jude Fisher
3195,Jude Watson
3196,Judge Judy Sheindlin
3197,Judi Edwards
3198,Judi Lawson Wallace
3199,Judi Lind
3200,Judi McCoy
3201,Judith Arnold
3202,Judith Bowen
3203,Judith Guest
3204,Judith Hawkes
3205,Judith Hermann
3206,Judith Ivory
3207,Judith Kelman
3208,Judith Krantz
3209,Judith Lennox
3210,Judith McNaught
3211,Judith Michael
3212,Judith Miller
3213,Judith Minthorn Stacy
3214,Judith Orloff
3215,Judith Pella
3216,Judith R. Hendricks
3217,Judith Reeves-Stevens
3218,Judith Reichman
3219,Judith Rossner
3220,Judith Stacy
3221,Judith Tarr
3222,Judith Zimmer
3223,Judson Rosebush
3224,Judy Alsager
3225,Judy Astley
3226,Judy Blume
3227,JUDY BLUME
3228,JUDY BLUNT
3229,Judy Christenberry
3230,Judy Collins
3231,Judy Hamilton
3232,Judy Hindley
3233,Judy Jackson
3234,Judy Mercer
3235,Judy Press
3236,Judy Shasek
3237,Judy Sheindlin
3238,Juilene Osborne-McKnight
3239,Jules Hardy
3240,Jules Verne
3241,Jules Watson
3242,Julia Alvarez
3243,Julia Bell
3244,Julia Cameron
3245,Julia Conaway Bondanella
3246,Julia Fenton
3247,JULIA GLASS
3248,Julia Glass
3249,Julia London
3250,Julia Oliver
3251,Julia Quinn
3252,JULIA REED
3253,Julia Ross
3254,Julia Spencer-Fleming
3255,Julian Barnes
3256,Julian Cassell
3257,Julian Gough
3258,Julian May
3259,Julian Murphet
3260,Julian Rathbone
3261,Julian Symons
3262,Julianna Baggott
3263,Julie Campbell
3264,Julie E. Czerneda
3265,Julie Garwood
3266,Julie Miller
3267,Julie Morgenstern
3268,Julie Ortolon
3269,Julie Parsons
3270,Julie Reece Deaver
3271,Julie Smith
3272,Julien Gracq
3273,Julio Cortazar
3274,Julio Fuentes
3275,June Callwood
3276,June Stepansky
3277,June Vendall Clark
3278,JUNG CHANG
3279,Junius Podrug
3280,Junko Wada
3281,Jurt W. Donsbach
3282,Justine Davis
3283,Justine Ettler
3284,Justine Korman
3285,Jyl Lynn Felman
3286,K. A. Applegate
3287,K. Amber
3288,K. N. Casper
3289,K. Philip Dick
3290,K. Ryan
3291,K. W. Jeter
3292,Kage Baker
3293,Kahlil Gibran
3294,Kala Pajeon
3295,Kam Chuen Lam
3296,Kandy Radzinski
3297,Kaplan
3298,Kara Dalkey
3299,Kara Lennox
3300,Karanjit, Ph.D. Siyan
3301,Karen Armstrong
3302,Karen Cushman
3303,Karen Gedig Burnett
3304,Karen Haber
3305,Karen Hancock
3306,Karen Harper
3307,Karen Hawkins
3308,Karen Hesse
3309,Karen Joy Fowler
3310,KAREN KIJEWSKI
3311,Karen Kijewski
3312,Karen Marie Moning
3313,Karen McCarthy Brown
3314,Karen Rauch Carter
3315,Karen Ritchie
3316,Karen Robards
3317,KAREN ROBARDS
3318,Karen Robards
3319,Karen Rose
3320,Karen Scalf Linamen
3321,Karen Stolz
3322,Karen Templeton
3323,Karen Whiddon
3324,Karen X. Tulchinsky
3325,Karen Young
3326,Karin Cook
3327,Karin Fossum
3328,Karin Lowachee
3329,Karin McQuillan
3330,Karin Yapalater
3331,Karla Hocker
3332,Karleen Bradford
3333,Karlfried Durckheim
3334,Karma Lekshe Tsomo
3335,KARYN MONK
3336,Kasey Michaels
3337,Kat Goldring
3338,Kat Martin
3339,Kate Adie
3340,Kate Atkinson
3341,Kate Chopin
3342,Kate Dicamillo
3343,Kate Douglas
3344,Kate Elliott
3345,Kate Freiman
3346,KATE HORSLEY
3347,Kate Millett
3348,Kate Welsh
3349,Kate White
3350,Kate Wilhelm
3351,Katharine Burdekin
3352,Katharine Graham
3353,Katharine Hepburn
3354,Katharine Kerr
3355,Kathe Koja
3356,Katherine Applegate
3357,Katherine B. Chauncey
3358,Katherine Dunn
3359,Katherine Garbera
3360,Katherine Mosby
3361,Katherine Neville
3362,Katherine O'Neal
3363,Katherine Paterson
3364,Katherine Stone
3365,Kathleen A. Brehony
3366,Kathleen Ann Goonan
3367,Kathleen Duey
3368,Kathleen E. Woodiwiss
3369,Kathleen Eagle
3370,Kathleen Hersom
3371,Kathleen J. Reichs
3372,Kathleen Morgan
3373,Kathleen Norris
3374,Kathleen O'Neal Gear
3375,Kathleen O'Reilly
3376,Kathleen Ragan
3377,Kathleen Tessaro
3378,KATHRYN HARRISON
3379,Kathryn Harrison
3380,Kathryn Harvey
3381,Kathryn L. Robyn
3382,Kathryn Lasky
3383,Kathryn M. Drennan
3384,Kathryn Marie Cocquyt
3385,Kathryn Shay
3386,Kathryn Smith
3387,Kathryn Wesley
3388,Kathy Cronkite
3389,KATHY DOBIE
3390,Kathy Douglas
3391,Kathy Hepinstall
3392,Kathy Lette
3393,Kathy Love
3394,Kathy Reichs
3395,Kathy Tyers
3396,Katia Granoff
3397,Katie Fforde
3398,Katie Hafner
3399,Katie Hickman
3400,Katie Macalister
3401,Katie Maxwell
3402,Katie Roiphe
3403,Katrina Kenison
3404,Kattan Ibarra
3405,Katy Hall
3406,Katy Munger
3407,Kay Allenbaugh
3408,Kay David
3409,Kay Hooper
3410,Kay Redfield Jamison
3411,Kaye Gibbons
3412,KAY-MARIE JAMES
3413,Kazuo Ishiguro
3414,Keith R.A. DeCandido
3415,Keith Sharee
3416,Kelli M. Gary
3417,Kelly Link
3418,Kem Nunn
3419,Ken �Milburn
3420,Ken Abraham
3421,Ken Beck
3422,Ken Follett
3423,Ken Greenhall
3424,Ken Grimwood
3425,Ken Kesey
3426,Ken Munro
3427,Ken Smith
3428,Ken Sprague
3429,Ken Warren
3430,KEN WILBER
3431,Kenize Mourad
3432,Kenneth Grahame
3433,Kenneth Kushner
3434,Kenneth M. Pollack
3435,Kenneth Oppel
3436,Kent Anderson
3437,KENT HARUF
3438,Kent Haruf
3439,KENT HARUF
3440,Kenzaburo Oe
3441,Keri Hulme
3442,Kevin Anderson
3443,Kevin J. Anderson
3444,Kevin Jackson
3445,Kevin Leman
3446,Kevin Murphy
3447,Kevin Ryan
3448,Kevin Sullivan
3449,Khaled Hosseini
3450,Khalil Gibran
3451,Khristine Page
3452,Kiana Davenport
3453,Kim Barnes
3454,Kim Johnson Gross
3455,KIM JOHNSON GROSS
3456,Kim Lewis
3457,Kim Mckade
3458,Kim Newman
3459,Kim Ostrow
3460,Kim Stanley Robinson
3461,Kim Wilkins
3462,Kim Woodburn
3463,Kimberly Kirberger
3464,Kimeron N. Hardin
3465,Kingsley Amis
3466,Kinky Friedman
3467,Kirby Record
3468,Kirill Bulychev
3469,Kirk Douglas
3470,Kirk Kazanjian
3471,Kirk Martin
3472,Kirsten Bakis
3473,Kirsten Boie
3474,Kirsten Larsen
3475,Kirsty Gunn
3476,Kit Castle
3477,Kitty Kelley
3478,Kitty Ray
3479,Kjartan Flogstad
3480,Kjell Johansson
3481,Kjersti Hoff Baez
3482,Klaas Huizing
3483,Kon Grivainis
3484,Koren Trygg
3485,Korman
3486,Krandall Kraus
3487,Kris Kumar
3488,Kris Lowe
3489,Kris Shepard
3490,Kristen Heitzmann
3491,Kristiana Gregory
3492,KRISTIN HANNAH
3493,Kristin Hannah
3494,Kristin Lattany
3495,Kristine Kathryn Rusch
3496,Kurt Vonnegut
3497,Kurt, Jr. Vonnegut
3498,Kyle Mills
3499,Kylie Adams
3500,Kylie Brant
3501,L. A. Graf
3502,L. B. Cowman
3503,L. E. Blair
3504,L. E. Modesitt Jr.
3505,L. HEATH
3506,L. M. Montgomery
3507,L. Neil Smith
3508,L. P. Hartley
3509,L. Robert Kohls
3510,L. Ron Hubbard
3511,L. Sprague De Camp
3512,L. T. C. Rolt
3513,L.M. MONTGOMERY
3514,L.M. Montgomery
3515,Ladybird Books
3516,Lael Littke
3517,Lalita Tademy
3518,Lana Citron
3519,Lance Armstrong
3520,Lance Morrow
3521,Landoll
3522,Landrum B., Md Shettles
3523,Laney Katz Becker
3524,Langston Hughes
3525,Larissa Lai
3526,Larry �Madaras
3527,Larry Berger
3528,Larry Bond
3529,Larry Burkett
3530,Larry Dossey
3531,Larry Gonick
3532,Larry Hughes
3533,Larry Katzenstein
3534,Larry King
3535,Larry Kirk
3536,Larry L King
3537,Larry McMurtry
3538,Larry Millett
3539,Larry Niven
3540,Larry Wolff
3541,Lars Klander
3542,Lass Small
3543,Laura Anne Gilman
3544,Laura Childs
3545,Laura Dower
3546,Laura Esquivel
3547,Laura Gordon
3548,LAURA HILLENBRAND
3549,Laura Ingall Wilder
3550,Laura Ingalls Wilder
3551,Laura J. Mixon
3552,Laura Joh Rowland
3553,Laura Lee Hope
3554,Laura Levine
3555,Laura Lippman
3556,Laura Lisle
3557,Laura Moriarty
3558,Laura Schlessinger
3559,Laura Shaine Cunningham
3560,Laura Siegel Gilberg
3561,Laura Tuan
3562,Laura Van Wormer
3563,Laura Wolf
3564,Laura Zigman
3565,Lauraine Snelling
3566,Lauralee Summer
3567,Laure Redmond
3568,Laurel Ames
3569,Laurel Collins
3570,LAUREL THATCHER ULRICH
3571,Laurel Trivelpiece
3572,Laurell K. Hamilton
3573,LAURELL K. HAMILTON
3574,Laurell K. Hamilton
3575,LAURELL K. HAMILTON
3576,Lauren Baratz-Logsted
3577,Lauren F. Winner
3578,Lauren Haney
3579,Lauren Maddison
3580,Lauren Sanders
3581,Lauren Slater
3582,LAUREN WEISBERGER
3583,Lauren Wilde
3584,Laurence Goldstein
3585,Laurence J. Lafleur
3586,Laurence Roy Stains
3587,Laurence Shames
3588,Laurence Yep
3589,Laurens van der Post
3590,Laurent De Brunhoff
3591,Laurent Jouvet
3592,Laurent Vicomte
3593,Laurie Fox
3594,Laurie Graham
3595,Laurie Halse Anderson
3596,Laurie John
3597,Laurie Lee
3598,Laurie Notaro
3599,LAURIE R. KING
3600,Laurie R. King
3601,Laverne Harrell Clark
3602,LaVyrle Spencer
3603,Lawrence Block
3604,Lawrence Durrell
3605,Lawrence E. Cahoone
3606,Lawrence E. Shapiro
3607,Lawrence Goldstone
3608,Lawrence J Crabb
3609,Lawrence J. Magid
3610,Lawrence Lessig
3611,Lawrence Naumoff
3612,Lawrence Otis Graham
3613,Lawrence Sanders
3614,Lawrence Schiller
3615,Lawrence Stokes
3616,LAWRENCE WESCHLER
3617,LEANNE ELY
3618,Lee Child
3619,Lee D. Willoughby
3620,Lee Hogan
3621,Lee J. Painter
3622,Lee Magner
3623,Lee Martin
3624,LEE SMITH
3625,Lee Smith
3626,Lee Strobel
3627,Legs McNeil
3628,Leif Enger
3629,Leigh Greenwood
3630,Leigh Riker
3631,Leighton Stewart
3632,Leil �Lowndes
3633,Leisha Kelly
3634,Lemony Snicket
3635,Len Deighton
3636,Len Richmond
3637,LENNART NILSSON
3638,Lenny Flank
3639,Lensey Namioka
3640,Leo Buscaglia
3641,Leo Marks
3642,Leo N. Tolstoi
3643,Leo Tolstoy
3644,Leon Hale
3645,Leon Uris
3646,Leon Whiteson
3647,Leonard B Scott
3648,Leonard Barden
3649,Leonard Foley
3650,Leonard Goldberg
3651,Leonard S. Goldberg
3652,Leopoldo Alas
3653,Leora G. Krygier
3654,Les Holliday
3655,Les Roberts
3656,Leslea Newman
3657,Lesley Adkins
3658,Lesley Downer
3659,Leslie Dunkling
3660,Leslie Feinberg
3661,Leslie Glass
3662,Leslie Land
3663,Leslie Marmon Silko
3664,Leslie Meier
3665,Leslie T. Sharpe
3666,Lewis
3667,Lewis Carroll
3668,LEWIS GRIZZARD
3669,Lewis Grizzard
3670,Lewis Nordan
3671,Lewis Orde
3672,Lewis Perdue
3673,LEWIS RICHMOND
3674,Lian Frost
3675,Lian Hearn
3676,Liane Moriarty
3677,Liaty Pisani
3678,Libby Hathorn
3679,Libby Purves
3680,Lidia Jorge
3681,Lien Chao
3682,Lilian Jackson Braun
3683,Lillian M. Hines
3684,Lillian O'Donnell
3685,Lily Burana
3686,Lily Tuck
3687,Lincoln Child
3688,Linda Barnes
3689,Linda Bolton
3690,Linda Brower Meeks
3691,Linda Buckle
3692,Linda Bucklin
3693,Linda Crew
3694,Linda Davies
3695,LINDA DOBSON
3696,Linda Dobson
3697,Linda Francis Lee
3698,Linda Fraser
3699,Linda Goodman
3700,Linda Goodnight
3701,Linda Gordon
3702,Linda Greenlaw
3703,Linda Herring
3704,Linda Howard
3705,LINDA HOWARD
3706,Linda Lael Miller
3707,Linda Lay Shuler
3708,Linda Lenhoff
3709,Linda Moore
3710,Linda Nevins
3711,Linda Rosenkrantz
3712,Linda Singer
3713,Linda Spalding
3714,Linda Williams Aber
3715,Linda Yang
3716,Lindel Barker Revell
3717,Lindsay Armstrong
3718,Lindsay Clarke
3719,Lindsay Faith Rech
3720,Lindsey Davis
3721,Lindy Arriaga DÃ­az
3722,Linus Torvalds
3723,Lionel Fenn
3724,Lionel Tiger
